,Contract Name,Last Trade Date,Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility,Exp_Date,Current Date,Time to Maturity
2118,SPX200515C02975000,2019-11-19 12:42PM EST,2975,226.67,240.2,241.3,0.0,-,-,2,18.31%,2020-05-15,2019-12-10,157
2119,SPX200515C03000000,2019-12-03 2:07PM EST,3000,190.66,221.0,222.1,0.0,-,1,9,17.86%,2020-05-15,2019-12-10,157
2120,SPX200515C03020000,2019-12-02 9:40AM EST,3020,202.62,205.8,206.9,0.0,-,-,1,17.48%,2020-05-15,2019-12-10,157
2121,SPX200515C03025000,2019-11-26 9:32AM EST,3025,195.38,202.0,203.1,0.0,-,8,9,17.38%,2020-05-15,2019-12-10,157
2122,SPX200515C03050000,2019-12-06 9:30AM EST,3050,184.3,183.7,184.7,0.0,-,7,163,16.91%,2020-05-15,2019-12-10,157
2123,SPX200515C03055000,2019-11-19 9:31AM EST,3055,171.92,180.0,181.0,0.0,-,-,0,16.80%,2020-05-15,2019-12-10,157
2124,SPX200515C03060000,2019-12-06 9:30AM EST,3060,177.0,176.4,177.5,0.0,-,6,18,16.72%,2020-05-15,2019-12-10,157
2125,SPX200515C03065000,2019-12-10 10:23AM EST,3065,174.0,172.6,173.7,9.18,5.57%,27,2,16.60%,2020-05-15,2019-12-10,157
2126,SPX200515C03070000,2019-12-02 9:40AM EST,3070,166.16,169.0,170.2,0.0,-,5,8,16.51%,2020-05-15,2019-12-10,157
2127,SPX200515C03075000,2019-12-03 9:40AM EST,3075,137.0,165.7,166.7,0.0,-,2,2,16.42%,2020-05-15,2019-12-10,157
2128,SPX200515C03100000,2019-12-06 3:49PM EST,3100,153.59,148.2,149.2,0.0,-,1,15,15.92%,2020-05-15,2019-12-10,157
2129,SPX200515C03105000,2019-12-03 9:30AM EST,3105,120.01,144.8,145.8,0.0,-,-,10,15.82%,2020-05-15,2019-12-10,157
2130,SPX200515C03120000,2019-12-05 2:04PM EST,3120,122.0,134.6,135.6,0.0,-,-,2,15.50%,2020-05-15,2019-12-10,157
2131,SPX200515C03125000,2019-12-05 2:39PM EST,3125,120.5,131.4,132.3,0.0,-,8,703,15.40%,2020-05-15,2019-12-10,157
2132,SPX200515C03150000,2019-12-06 3:45PM EST,3150,121.0,115.3,116.1,0.0,-,1,302,14.89%,2020-05-15,2019-12-10,157
2133,SPX200515C03175000,2019-11-19 12:42PM EST,3175,90.27,99.8,100.8,0.0,-,-,2,14.39%,2020-05-15,2019-12-10,157
2134,SPX200515C03195000,2019-11-21 2:57PM EST,3195,75.82,88.3,89.0,0.0,-,-,35,13.96%,2020-05-15,2019-12-10,157
2135,SPX200515C03200000,2019-12-06 3:48PM EST,3200,89.88,85.6,86.3,0.0,-,1,65,13.87%,2020-05-15,2019-12-10,157
2136,SPX200515C03225000,2019-11-27 10:59AM EST,3225,73.38,72.2,72.9,0.0,-,-,369,13.38%,2020-05-15,2019-12-10,157
2137,SPX200515C03230000,2019-11-25 10:24AM EST,3230,64.73,69.9,70.6,0.0,-,-,5,13.31%,2020-05-15,2019-12-10,157
2138,SPX200515C03235000,2019-12-02 12:04AM EST,3235,70.9,67.1,68.0,0.0,-,-,58,13.20%,2020-05-15,2019-12-10,157
2139,SPX200515C03250000,2019-12-06 3:49PM EST,3250,63.48,60.1,60.8,0.0,-,1,106,12.92%,2020-05-15,2019-12-10,157
2140,SPX200515C03255000,2019-11-27 1:37PM EST,3255,62.04,57.7,58.5,0.0,-,-,4,12.83%,2020-05-15,2019-12-10,157
2141,SPX200515C03260000,2019-11-25 10:13AM EST,3260,51.62,55.6,56.3,0.0,-,-,1,12.74%,2020-05-15,2019-12-10,157
2142,SPX200515C03265000,2019-11-25 10:13AM EST,3265,49.52,53.3,54.0,0.0,-,-,2,12.64%,2020-05-15,2019-12-10,157
2143,SPX200515C03270000,2019-12-02 2:50PM EST,3270,47.4,51.2,51.9,0.0,-,74,75,12.56%,2020-05-15,2019-12-10,157
2144,SPX200515C03275000,2019-11-27 11:11AM EST,3275,49.98,49.2,49.8,0.0,-,-,3,12.47%,2020-05-15,2019-12-10,157
2145,SPX200515C03285000,2019-12-02 10:13AM EST,3285,43.2,45.3,46.0,0.0,-,-,57,12.33%,2020-05-15,2019-12-10,157
2146,SPX200515C03300000,2019-12-06 3:48PM EST,3300,42.59,39.7,40.4,0.0,-,1,5,12.08%,2020-05-15,2019-12-10,157
2147,SPX200515C03305000,2019-11-27 12:58PM EST,3305,40.07,38.0,38.7,0.0,-,3,5,12.01%,2020-05-15,2019-12-10,157
2148,SPX200515C03320000,2019-11-27 9:42AM EST,3320,32.94,33.1,33.7,0.0,-,-,3,11.78%,2020-05-15,2019-12-10,157
2149,SPX200515C03325000,2019-11-27 9:42AM EST,3325,31.36,31.5,32.2,0.0,-,-,3,11.71%,2020-05-15,2019-12-10,157
2150,SPX200515C03335000,2019-11-26 12:14PM EST,3335,28.6,28.6,29.2,0.0,-,-,185,11.56%,2020-05-15,2019-12-10,157
2151,SPX200515C03340000,2019-11-26 2:46PM EST,3340,26.1,27.3,27.9,0.0,-,-,184,11.51%,2020-05-15,2019-12-10,157
2152,SPX200515C03350000,2019-12-09 2:14PM EST,3350,25.3,24.7,25.2,0.0,-,200,1691,11.37%,2020-05-15,2019-12-10,157
2153,SPX200515C03360000,2019-12-10 12:52PM EST,3360,22.4,22.4,23.0,-0.7,-3.03%,100,199,11.29%,2020-05-15,2019-12-10,157
2154,SPX200515C03370000,2019-11-27 10:30AM EST,3370,21.0,20.3,20.8,0.0,-,-,72,11.18%,2020-05-15,2019-12-10,157
2155,SPX200515C03375000,2019-12-09 12:40PM EST,3375,20.4,19.3,19.9,0.0,-,114,189,11.15%,2020-05-15,2019-12-10,157
2156,SPX200515C03425000,2019-11-26 11:14AM EST,3425,11.87,11.8,12.3,0.0,-,-,1,10.86%,2020-05-15,2019-12-10,157
2157,SPX200515C03450000,2019-11-26 11:14AM EST,3450,9.52,9.2,9.6,0.0,-,-,1,10.76%,2020-05-15,2019-12-10,157
2158,SPX200515C03500000,2019-11-29 11:50AM EST,3500,6.78,5.8,6.2,0.0,-,10,10,10.79%,2020-05-15,2019-12-10,157
2159,SPX200515C03700000,2019-11-29 10:36AM EST,3700,1.7,1.25,1.5,0.0,-,4,10,11.71%,2020-05-15,2019-12-10,157
2160,SPX200515C03900000,2019-11-27 11:05AM EST,3900,0.5,0.3,0.55,0.0,-,-,10,13.09%,2020-05-15,2019-12-10,157
2161,SPX200515C04000000,2019-12-05 9:42AM EST,4000,0.35,0.15,0.4,0.0,-,-,2,13.93%,2020-05-15,2019-12-10,157
2162,SPXW200529C02900000,2019-12-04 10:24AM EST,2900,289.6,304.9,305.6,0.0,-,-,226,19.44%,2020-05-29,2019-12-10,171
2163,SPXW200529C02910000,2019-12-04 10:40AM EST,2910,280.5,296.6,297.4,0.0,-,-,1,19.26%,2020-05-29,2019-12-10,171
2164,SPXW200529C02970000,2019-12-03 12:21PM EST,2970,216.1,249.0,250.1,0.0,-,-,3,18.28%,2020-05-29,2019-12-10,171
2165,SPXW200529C02975000,2019-12-03 12:21PM EST,2975,212.3,245.5,246.3,0.0,-,-,1,18.20%,2020-05-29,2019-12-10,171
2166,SPXW200529C02990000,2019-12-04 10:40AM EST,2990,219.4,234.2,234.8,0.0,-,-,33,17.94%,2020-05-29,2019-12-10,171
2167,SPXW200529C03000000,2019-12-06 10:07AM EST,3000,230.53,226.6,227.2,0.0,-,8,8,17.77%,2020-05-29,2019-12-10,171
2168,SPXW200529C03010000,2019-12-06 10:07AM EST,3010,222.98,219.1,219.8,0.0,-,8,8,17.61%,2020-05-29,2019-12-10,171
2169,SPXW200529C03040000,2019-12-04 9:47AM EST,3040,181.2,196.7,197.4,0.0,-,-,10,17.05%,2020-05-29,2019-12-10,171
2170,SPXW200529C03050000,2019-12-05 11:48AM EST,3050,190.21,189.5,190.1,0.0,-,1,285,16.86%,2020-05-29,2019-12-10,171
2171,SPXW200529C03060000,2019-12-03 12:22PM EST,3060,153.5,182.5,183.2,0.0,-,-,6,16.71%,2020-05-29,2019-12-10,171
2172,SPXW200529C03070000,2019-12-04 10:40AM EST,3070,162.2,175.0,175.7,0.0,-,-,26,16.48%,2020-05-29,2019-12-10,171
2173,SPXW200529C03075000,2019-12-04 9:57AM EST,3075,159.8,171.5,172.3,0.0,-,-,20,16.40%,2020-05-29,2019-12-10,171
2174,SPXW200529C03080000,2019-12-10 12:08PM EST,3080,167.9,168.1,168.8,-7.28,-4.16%,5,6,16.31%,2020-05-29,2019-12-10,171
2175,SPXW200529C03100000,2019-12-09 11:59AM EST,3100,157.8,154.2,154.9,0.0,-,7,13,15.92%,2020-05-29,2019-12-10,171
2176,SPXW200529C03110000,2019-12-06 10:58AM EST,3110,153.2,147.5,148.2,0.0,-,2,2,15.74%,2020-05-29,2019-12-10,171
2177,SPXW200529C03150000,2019-12-06 3:45PM EST,3150,127.05,121.4,122.0,0.0,-,1,2,14.96%,2020-05-29,2019-12-10,171
2178,SPXW200529C03175000,2019-12-03 10:36AM EST,3175,84.06,106.1,106.7,0.0,-,-,156,14.48%,2020-05-29,2019-12-10,171
2179,SPXW200529C03200000,2019-12-06 3:48PM EST,3200,95.87,91.6,92.3,0.0,-,1,3,14.00%,2020-05-29,2019-12-10,171
2180,SPXW200529C03250000,2019-12-06 3:49PM EST,3250,69.18,65.7,66.2,0.0,-,1,2,13.05%,2020-05-29,2019-12-10,171
2181,SPXW200529C03275000,2019-12-09 12:03AM EST,3275,47.48,54.5,55.0,0.0,-,-,1,12.62%,2020-05-29,2019-12-10,171
2182,SPXW200529C03300000,2019-12-06 3:48PM EST,3300,47.63,44.7,45.3,0.0,-,1,226,12.25%,2020-05-29,2019-12-10,171
2183,SPXW200529C03350000,2019-12-06 3:48PM EST,3350,31.06,28.8,29.2,0.0,-,1,2,11.54%,2020-05-29,2019-12-10,171
2184,SPXW200529C03425000,2019-12-05 2:34PM EST,3425,12.23,14.1,14.5,0.0,-,-,3,10.91%,2020-05-29,2019-12-10,171
2185,SPXW200529C03450000,2019-12-05 2:34PM EST,3450,9.78,11.1,11.5,0.0,-,-,3,10.81%,2020-05-29,2019-12-10,171
2186,SPXW200529C03500000,2019-12-06 3:47PM EST,3500,7.85,7.1,7.5,0.0,-,300,304,10.79%,2020-05-29,2019-12-10,171
2187,SPXW200529C03600000,2019-12-02 10:29AM EST,3600,3.4,3.2,3.5,0.0,-,-,290,11.06%,2020-05-29,2019-12-10,171
2188,SPXW200529C03700000,2019-12-04 2:30PM EST,3700,1.8,1.6,1.85,0.0,-,1,3,11.57%,2020-05-29,2019-12-10,171
2189,SPXW200529C03800000,2019-12-09 12:03AM EST,3800,1.05,0.85,1.05,0.0,-,-,1,12.15%,2020-05-29,2019-12-10,171
2190,SPX200619C00900000,2019-12-02 1:55PM EST,900,2198.29,2214.2,2220.1,0.0,-,-,10,0.00%,2020-06-19,2019-12-10,192
2191,SPX200619C01000000,2019-11-05 2:14PM EST,1000,2054.9,2119.0,2132.7,0.0,-,200,691,0.00%,2020-06-19,2019-12-10,192
2192,SPX200619C01100000,2019-06-09 11:13PM EST,1100,1790.0,1829.3,1834.3,0.0,-,0,1,0.00%,2020-06-19,2019-12-10,192
2193,SPX200619C01200000,2019-12-02 1:55PM EST,1200,1901.84,1917.9,1923.7,0.0,-,-,10,0.00%,2020-06-19,2019-12-10,192
2194,SPX200619C01500000,2019-06-20 9:00AM EST,1500,1431.05,1453.1,1461.6,0.0,-,1,215,0.00%,2020-06-19,2019-12-10,192
2195,SPX200619C01600000,2019-09-27 12:30PM EST,1600,1346.34,1426.9,1440.2,0.0,-,263,264,0.00%,2020-06-19,2019-12-10,192
2196,SPX200619C01700000,2019-06-09 11:13PM EST,1700,986.35,1246.8,1251.6,0.0,-,68,38,0.00%,2020-06-19,2019-12-10,192
2197,SPX200619C01725000,2019-06-09 11:13PM EST,1725,753.08,1222.8,1227.6,0.0,-,0,8,0.00%,2020-06-19,2019-12-10,192
2198,SPX200619C01750000,2019-06-19 10:01AM EST,1750,1159.0,1234.0,1241.7,0.0,-,4,14,0.00%,2020-06-19,2019-12-10,192
2199,SPX200619C01775000,2019-06-09 11:13PM EST,1775,1069.67,1175.0,1179.7,0.0,-,0,0,0.00%,2020-06-19,2019-12-10,192
2200,SPX200619C01800000,2019-06-09 11:13PM EST,1800,905.95,1151.1,1155.8,0.0,-,0,0,0.00%,2020-06-19,2019-12-10,192
2201,SPX200619C01825000,2019-08-22 8:32AM EST,1825,1100.05,1153.9,1158.0,0.0,-,100,100,0.00%,2020-06-19,2019-12-10,192
2202,SPX200619C01850000,2019-06-20 2:13PM EST,1850,1091.7,1116.2,1124.4,0.0,-,1,10,0.00%,2020-06-19,2019-12-10,192
2203,SPX200619C01875000,2019-06-09 11:13PM EST,1875,818.05,1079.7,1084.4,0.0,-,2,1,0.00%,2020-06-19,2019-12-10,192
2204,SPX200619C01900000,2019-08-05 8:32AM EST,1900,980.0,1072.9,1080.1,0.0,-,10,30,0.00%,2020-06-19,2019-12-10,192
2205,SPX200619C01925000,2019-06-09 11:13PM EST,1925,756.84,1032.6,1037.3,0.0,-,0,14,0.00%,2020-06-19,2019-12-10,192
2206,SPX200619C01950000,2019-06-09 11:13PM EST,1950,770.5,1009.1,1013.7,0.0,-,0,6,0.00%,2020-06-19,2019-12-10,192
2207,SPX200619C02000000,2019-11-21 2:48PM EST,2000,1100.69,1129.0,1135.3,0.0,-,5,626,0.00%,2020-06-19,2019-12-10,192
2208,SPX200619C02025000,2019-08-22 8:32AM EST,2025,910.99,963.8,967.8,0.0,-,83,89,0.00%,2020-06-19,2019-12-10,192
2209,SPX200619C02050000,2019-06-19 10:01AM EST,2050,877.0,949.2,956.6,0.0,-,-,8,0.00%,2020-06-19,2019-12-10,192
2210,SPX200619C02075000,2019-06-09 11:13PM EST,2075,721.11,892.0,896.5,0.0,-,1,1,0.00%,2020-06-19,2019-12-10,192
2211,SPX200619C02100000,2019-11-01 2:41PM EST,2100,961.33,1035.6,1049.3,0.0,-,3,12,33.49%,2020-06-19,2019-12-10,192
2212,SPX200619C02125000,2019-11-21 1:14PM EST,2125,978.64,1007.8,1014.1,0.0,-,2,126,25.02%,2020-06-19,2019-12-10,192
2213,SPX200619C02150000,2019-11-19 3:36PM EST,2150,970.64,983.7,989.9,0.0,-,12,149,25.30%,2020-06-19,2019-12-10,192
2214,SPX200619C02175000,2019-11-20 12:34PM EST,2175,937.79,959.7,965.9,0.0,-,32,78,25.60%,2020-06-19,2019-12-10,192
2215,SPX200619C02200000,2019-11-20 12:35PM EST,2200,914.39,935.7,941.8,0.0,-,88,49,25.67%,2020-06-19,2019-12-10,192
2216,SPX200619C02225000,2019-11-20 12:29PM EST,2225,890.89,911.9,918.0,0.0,-,2,10,25.85%,2020-06-19,2019-12-10,192
2217,SPX200619C02250000,2019-12-09 10:04AM EST,2250,900.28,887.9,894.1,0.0,-,1,837,25.84%,2020-06-19,2019-12-10,192
2218,SPX200619C02275000,2019-11-20 12:31PM EST,2275,843.57,864.3,870.3,0.0,-,4,40,25.81%,2020-06-19,2019-12-10,192
2219,SPX200619C02300000,2019-11-25 11:24AM EST,2300,833.64,840.5,846.5,0.0,-,2,140,25.71%,2020-06-19,2019-12-10,192
2220,SPX200619C02325000,2019-11-20 12:21PM EST,2325,797.01,816.9,822.8,0.0,-,2,46,25.59%,2020-06-19,2019-12-10,192
2221,SPX200619C02350000,2019-11-07 12:04PM EST,2350,755.92,796.4,808.3,0.0,-,2,512,28.84%,2020-06-19,2019-12-10,192
2222,SPX200619C02375000,2019-11-11 2:57PM EST,2375,725.37,769.8,775.7,0.0,-,2,181,25.30%,2020-06-19,2019-12-10,192
2223,SPX200619C02400000,2019-11-25 9:38AM EST,2400,735.0,746.5,752.4,0.0,-,45,744,25.17%,2020-06-19,2019-12-10,192
2224,SPX200619C02425000,2019-11-19 3:55PM EST,2425,709.69,723.2,729.1,0.0,-,2,160,24.99%,2020-06-19,2019-12-10,192
2225,SPX200619C02450000,2019-11-11 2:55PM EST,2450,656.47,700.2,705.9,0.0,-,34,737,24.79%,2020-06-19,2019-12-10,192
2226,SPX200619C02475000,2019-06-09 11:13PM EST,2475,402.96,534.6,538.4,0.0,-,3,41,0.00%,2020-06-19,2019-12-10,192
2227,SPX200619C02500000,2019-10-31 2:06PM EST,2500,558.6,658.5,664.7,0.0,-,2,7199,25.65%,2020-06-19,2019-12-10,192
2228,SPX200619C02525000,2019-10-15 11:08AM EST,2525,514.22,614.1,620.3,0.0,-,1,119,18.65%,2020-06-19,2019-12-10,192
2229,SPX200619C02550000,2019-11-22 11:02AM EST,2550,580.09,608.5,614.2,0.0,-,153,356,23.84%,2020-06-19,2019-12-10,192
2230,SPX200619C02575000,2019-09-24 8:33AM EST,2575,484.05,484.0,491.0,0.0,-,212,945,0.00%,2020-06-19,2019-12-10,192
2231,SPX200619C02600000,2019-11-18 4:11PM EST,2600,552.1,564.0,569.5,0.0,-,56,4167,23.40%,2020-06-19,2019-12-10,192
2232,SPX200619C02625000,2019-12-04 12:22PM EST,2625,522.83,541.6,547.0,0.0,-,2,166,23.07%,2020-06-19,2019-12-10,192
2233,SPX200619C02650000,2019-11-18 4:11PM EST,2650,508.2,519.6,524.9,0.0,-,98,1946,22.80%,2020-06-19,2019-12-10,192
2234,SPX200619C02675000,2019-10-11 10:02AM EST,2675,384.2,481.7,487.5,0.0,-,20,835,19.31%,2020-06-19,2019-12-10,192
2235,SPX200619C02700000,2019-11-26 12:47PM EST,2700,480.0,476.1,481.6,0.0,-,1,4202,22.29%,2020-06-19,2019-12-10,192
2236,SPX200619C02725000,2019-11-19 3:30PM EST,2725,443.34,454.7,460.1,0.0,-,2,1125,21.99%,2020-06-19,2019-12-10,192
2237,SPX200619C02750000,2019-11-13 1:50PM EST,2750,403.11,433.8,438.9,0.0,-,1,4315,21.71%,2020-06-19,2019-12-10,192
2238,SPX200619C02775000,2019-11-20 3:49PM EST,2775,391.15,412.4,417.4,0.0,-,1,5530,21.34%,2020-06-19,2019-12-10,192
2239,SPX200619C02800000,2019-12-04 2:54PM EST,2800,379.8,391.3,396.6,0.0,-,175,10457,21.03%,2020-06-19,2019-12-10,192
2240,SPX200619C02825000,2019-11-25 3:54PM EST,2825,368.1,371.3,376.2,0.0,-,2,5445,20.74%,2020-06-19,2019-12-10,192
2241,SPX200619C02850000,2019-12-09 12:50PM EST,2850,356.3,350.3,355.1,0.0,-,672,13149,20.31%,2020-06-19,2019-12-10,192
2242,SPX200619C02875000,2019-12-02 10:32AM EST,2875,318.99,332.0,332.7,0.0,-,55,8955,19.66%,2020-06-19,2019-12-10,192
2243,SPX200619C02900000,2019-12-09 1:46PM EST,2900,316.07,312.1,312.8,0.0,-,50,16586,19.32%,2020-06-19,2019-12-10,192
2244,SPX200619C02925000,2019-12-09 11:16AM EST,2925,298.5,292.4,293.2,0.0,-,2,9414,18.97%,2020-06-19,2019-12-10,192
2245,SPX200619C02950000,2019-12-10 10:58AM EST,2950,274.35,273.0,273.7,15.51,5.99%,720,10166,18.58%,2020-06-19,2019-12-10,192
2246,SPX200619C02975000,2019-11-29 12:30PM EST,2975,257.5,253.7,254.5,0.0,-,1,6549,18.19%,2020-06-19,2019-12-10,192
2247,SPX200619C03000000,2019-12-10 1:23PM EST,3000,235.5,234.8,235.6,-5.6,-2.32%,10,23361,17.78%,2020-06-19,2019-12-10,192
2248,SPX200619C03025000,2019-12-09 11:19AM EST,3025,221.0,216.3,217.0,0.0,-,10,6315,17.35%,2020-06-19,2019-12-10,192
2249,SPX200619C03050000,2019-12-09 9:46AM EST,3050,204.0,198.2,198.9,0.0,-,1,10705,16.93%,2020-06-19,2019-12-10,192
2250,SPX200619C03075000,2019-12-04 3:59PM EST,3075,167.0,180.3,181.1,0.0,-,13,3825,16.48%,2020-06-19,2019-12-10,192
2251,SPX200619C03100000,2019-12-09 2:22PM EST,3100,164.9,163.1,163.9,0.0,-,1,16793,16.03%,2020-06-19,2019-12-10,192
2252,SPX200619C03125000,2019-12-10 11:07AM EST,3125,147.9,146.4,147.1,-4.1,-2.70%,112,8000,15.57%,2020-06-19,2019-12-10,192
2253,SPX200619C03150000,2019-12-10 1:04PM EST,3150,129.64,130.4,131.1,-0.61,-0.47%,1150,13076,15.12%,2020-06-19,2019-12-10,192
2254,SPX200619C03175000,2019-12-09 10:58AM EST,3175,115.0,115.0,115.7,-4.8,-4.01%,15,3518,14.66%,2020-06-19,2019-12-10,192
2255,SPX200619C03200000,2019-12-10 12:21PM EST,3200,100.4,100.4,101.1,-1.64,-1.61%,266,17560,14.20%,2020-06-19,2019-12-10,192
2256,SPX200619C03225000,2019-12-03 9:55AM EST,3225,66.68,86.9,87.5,0.0,-,1,4764,13.76%,2020-06-19,2019-12-10,192
2257,SPX200619C03250000,2019-12-10 10:58AM EST,3250,74.99,74.2,74.7,-3.51,-4.47%,255,13543,13.31%,2020-06-19,2019-12-10,192
2258,SPX200619C03275000,2019-12-10 11:48AM EST,3275,64.0,62.6,63.2,-1.15,-1.77%,40,3960,12.91%,2020-06-19,2019-12-10,192
2259,SPX200619C03300000,2019-12-10 12:23PM EST,3300,52.2,52.2,52.8,-4.13,-7.33%,312,12734,12.52%,2020-06-19,2019-12-10,192
2260,SPX200619C03325000,2019-12-10 11:13AM EST,3325,43.79,43.0,43.6,-2.96,-6.33%,162,4989,12.16%,2020-06-19,2019-12-10,192
2261,SPX200619C03350000,2019-12-09 11:00AM EST,3350,37.58,35.1,35.6,0.0,-,15,4518,11.83%,2020-06-19,2019-12-10,192
2262,SPX200619C03375000,2019-12-03 1:48PM EST,3375,21.12,28.3,28.7,0.0,-,16,2792,11.53%,2020-06-19,2019-12-10,192
2263,SPX200619C03400000,2019-12-10 12:22PM EST,3400,22.85,22.6,23.1,-0.5,-2.14%,77,11894,11.30%,2020-06-19,2019-12-10,192
2264,SPX200619C03425000,2019-12-10 11:32AM EST,3425,18.72,18.1,18.6,-1.21,-6.07%,299,1164,11.12%,2020-06-19,2019-12-10,192
2265,SPX200619C03450000,2019-12-06 12:12PM EST,3450,16.0,14.5,14.9,0.0,-,1,1738,10.97%,2020-06-19,2019-12-10,192
2266,SPX200619C03500000,2019-12-10 11:31AM EST,3500,9.88,9.6,9.9,-0.27,-2.66%,361,18378,10.88%,2020-06-19,2019-12-10,192
2267,SPX200619C03550000,2019-12-04 11:21AM EST,3550,5.8,6.4,6.7,0.0,-,299,162,10.90%,2020-06-19,2019-12-10,192
2268,SPX200619C03600000,2019-12-10 12:22PM EST,3600,4.55,4.4,4.7,-0.2,-4.21%,346,4536,11.03%,2020-06-19,2019-12-10,192
2269,SPX200619C03700000,2019-12-05 11:47AM EST,3700,2.12,2.25,2.45,0.0,-,3,7754,11.41%,2020-06-19,2019-12-10,192
2270,SPX200619C03800000,2019-12-06 10:26AM EST,3800,1.4,1.2,1.4,0.0,-,55,1987,11.91%,2020-06-19,2019-12-10,192
2271,SPX200619C03900000,2019-10-28 2:12PM EST,3900,1.3,0.85,1.05,0.0,-,1,1227,12.79%,2020-06-19,2019-12-10,192
2272,SPX200619C04000000,2019-10-30 8:30AM EST,4000,0.8,0.5,0.7,0.0,-,100,139,13.40%,2020-06-19,2019-12-10,192
2273,SPX200619C04100000,2019-11-29 12:16PM EST,4100,0.35,0.2,0.4,0.0,-,30,520,13.73%,2020-06-19,2019-12-10,192
2274,SPX200619C04200000,2019-12-04 3:13PM EST,4200,0.15,0.1,0.3,0.0,-,105,1448,14.40%,2020-06-19,2019-12-10,192
2275,SPXW200630C01200000,2019-07-31 1:54PM EST,1200,1690.3,1697.0,1701.7,0.0,-,1,3,0.00%,2020-06-30,2019-12-10,203
2276,SPXW200630C01300000,2019-08-11 11:04PM EST,1300,1515.7,1682.2,1687.2,0.0,-,-,2,0.00%,2020-06-30,2019-12-10,203
2277,SPXW200630C01350000,2019-08-18 11:04PM EST,1350,1555.4,1629.5,1644.8,0.0,-,-,2,0.00%,2020-06-30,2019-12-10,203
2278,SPXW200630C01675000,2019-08-18 11:04PM EST,1675,1239.3,1317.3,1324.3,0.0,-,-,1,0.00%,2020-06-30,2019-12-10,203
2279,SPXW200630C02075000,2019-11-19 3:46PM EST,2075,1044.37,1056.8,1063.1,0.0,-,-,12,24.09%,2020-06-30,2019-12-10,203
2280,SPXW200630C02125000,2019-11-19 3:45PM EST,2125,995.76,1008.7,1014.9,0.0,-,-,11,25.27%,2020-06-30,2019-12-10,203
2281,SPXW200630C02175000,2019-11-19 3:48PM EST,2175,947.2,960.7,966.8,0.0,-,-,9,25.66%,2020-06-30,2019-12-10,203
2282,SPXW200630C02200000,2019-08-15 11:27AM EST,2200,678.59,820.0,823.9,0.0,-,1,3,0.00%,2020-06-30,2019-12-10,203
2283,SPXW200630C02225000,2019-11-19 3:51PM EST,2225,899.1,913.0,919.1,0.0,-,48,25,25.85%,2020-06-30,2019-12-10,203
2284,SPXW200630C02400000,2019-11-19 3:37PM EST,2400,737.22,748.4,754.1,0.0,-,-,3,25.08%,2020-06-30,2019-12-10,203
2285,SPXW200630C02650000,2019-08-05 2:05PM EST,2650,300.85,409.8,412.6,0.0,-,2,4,0.00%,2020-06-30,2019-12-10,203
2286,SPXW200630C02750000,2019-07-21 11:02PM EST,2750,338.25,285.6,289.2,0.0,-,-,2,0.00%,2020-06-30,2019-12-10,203
2287,SPXW200630C02775000,2019-07-29 9:53AM EST,2775,340.8,279.4,282.1,0.0,-,1,2,0.00%,2020-06-30,2019-12-10,203
2288,SPXW200630C02800000,2019-11-19 3:39PM EST,2800,386.02,395.4,400.3,0.0,-,2,451,21.00%,2020-06-30,2019-12-10,203
2289,SPXW200630C02825000,2019-08-18 11:04PM EST,2825,201.0,295.3,299.5,0.0,-,-,2,0.00%,2020-06-30,2019-12-10,203
2290,SPXW200630C02850000,2019-08-14 11:33AM EST,2850,186.8,276.0,278.5,0.0,-,300,304,0.00%,2020-06-30,2019-12-10,203
2291,SPXW200630C02875000,2019-11-07 12:39PM EST,2875,306.52,341.1,343.3,0.0,-,1,212,20.53%,2020-06-30,2019-12-10,203
2292,SPXW200630C02900000,2019-12-05 9:38AM EST,2900,300.5,314.5,319.1,0.0,-,1,1164,19.60%,2020-06-30,2019-12-10,203
2293,SPXW200630C02925000,2019-11-25 3:35PM EST,2925,290.98,296.2,298.0,0.0,-,4,145,19.05%,2020-06-30,2019-12-10,203
2294,SPXW200630C02950000,2019-11-29 9:50AM EST,2950,283.0,275.6,280.1,0.0,-,10,1097,18.86%,2020-06-30,2019-12-10,203
2295,SPXW200630C02975000,2019-10-31 1:54PM EST,2975,183.73,261.7,263.7,0.0,-,6,694,18.78%,2020-06-30,2019-12-10,203
2296,SPXW200630C03000000,2019-12-02 9:32AM EST,3000,242.47,237.9,242.2,0.0,-,2,2804,18.06%,2020-06-30,2019-12-10,203
2297,SPXW200630C03025000,2019-12-02 9:32AM EST,3025,223.74,220.8,222.3,0.0,-,2,518,17.48%,2020-06-30,2019-12-10,203
2298,SPXW200630C03050000,2019-12-05 3:01PM EST,3050,188.42,202.6,204.0,0.0,-,2,352,17.03%,2020-06-30,2019-12-10,203
2299,SPXW200630C03075000,2019-12-05 3:00PM EST,3075,171.69,184.9,186.3,0.0,-,7,923,16.60%,2020-06-30,2019-12-10,203
2300,SPXW200630C03100000,2019-12-09 10:04AM EST,3100,173.86,168.0,169.2,0.0,-,2,2363,16.17%,2020-06-30,2019-12-10,203
2301,SPXW200630C03125000,2019-12-06 12:01PM EST,3125,157.35,151.6,152.5,0.0,-,1,331,15.72%,2020-06-30,2019-12-10,203
