,Contract Name,Last Trade Date,Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility,Exp_Date,Current Date,Time to Maturity
138,SPX200515P03250000,2019-11-27 11:42AM EST,3250.0,187.3,169.8,171.4,0.0,-,10,12,12.21%,2020-05-15,2019-12-10,157
139,SPX200515P03275000,2019-11-27 12:55PM EST,3275.0,174.45,183.7,185.3,0.0,-,-,500,11.68%,2020-05-15,2019-12-10,157
140,SPX200515P03320000,2019-12-06 3:45PM EST,3320.0,202.8,212.2,213.9,0.0,-,1,0,10.78%,2020-05-15,2019-12-10,157
141,SPX200515P03375000,2019-12-04 2:19PM EST,3375.0,270.26,247.9,257.3,0.0,-,-,25,10.27%,2020-05-15,2019-12-10,157
0,SPXW200529P02100000,2019-12-03 11:07AM EST,2100.0,6.4,4.8,5.1,0.0,-,-,10,29.90%,2020-05-29,2019-12-10,171
1,SPXW200529P02150000,2019-12-04 3:52PM EST,2150.0,5.9,5.8,6.1,0.0,-,-,10,29.23%,2020-05-29,2019-12-10,171
2,SPXW200529P02200000,2019-12-09 4:00PM EST,2200.0,7.25,7.0,7.3,0.0,-,12,28,28.58%,2020-05-29,2019-12-10,171
3,SPXW200529P02250000,2019-12-09 1:35PM EST,2250.0,8.3,8.4,8.7,0.0,-,9,63,27.93%,2020-05-29,2019-12-10,171
4,SPXW200529P02300000,2019-12-09 3:38PM EST,2300.0,10.1,10.1,10.4,0.0,-,1,20,27.31%,2020-05-29,2019-12-10,171
5,SPXW200529P02375000,2019-12-09 2:08PM EST,2375.0,13.1,13.1,13.5,0.0,-,17,36,26.38%,2020-05-29,2019-12-10,171
6,SPXW200529P02400000,2019-12-04 9:32AM EST,2400.0,16.05,14.3,14.7,0.0,-,-,20,26.07%,2020-05-29,2019-12-10,171
7,SPXW200529P02425000,2019-12-09 4:05PM EST,2425.0,16.25,15.5,16.0,0.0,-,40,70,25.75%,2020-05-29,2019-12-10,171
8,SPXW200529P02450000,2019-12-04 10:29AM EST,2450.0,18.13,16.9,17.4,0.0,-,-,1,25.44%,2020-05-29,2019-12-10,171
9,SPXW200529P02475000,2019-12-05 11:14AM EST,2475.0,19.75,18.4,18.9,0.0,-,-,20,25.12%,2020-05-29,2019-12-10,171
10,SPXW200529P02525000,2019-12-09 4:05PM EST,2525.0,22.55,21.7,22.3,0.0,-,51,354,24.50%,2020-05-29,2019-12-10,171
11,SPXW200529P02550000,2019-12-09 11:07AM EST,2550.0,22.25,23.5,24.2,0.0,-,8,250,24.18%,2020-05-29,2019-12-10,171
12,SPXW200529P02575000,2019-12-10 2:03PM EST,2575.0,25.8,25.5,26.2,-0.3,-1.15%,284,351,23.86%,2020-05-29,2019-12-10,171
13,SPXW200529P02625000,2019-12-02 2:30PM EST,2625.0,31.61,30.0,30.7,0.0,-,-,5,23.21%,2020-05-29,2019-12-10,171
14,SPXW200529P02650000,2019-12-04 10:27AM EST,2650.0,35.67,32.5,33.1,0.0,-,-,3,22.86%,2020-05-29,2019-12-10,171
15,SPXW200529P02700000,2019-12-09 11:07AM EST,2700.0,36.0,37.9,38.6,0.0,-,4,6,22.20%,2020-05-29,2019-12-10,171
16,SPXW200529P02750000,2019-12-06 3:49PM EST,2750.0,41.31,44.1,44.9,0.0,-,1,2,21.51%,2020-05-29,2019-12-10,171
17,SPXW200529P02775000,2019-12-09 10:28AM EST,2775.0,45.02,47.5,48.3,0.0,-,1,14,21.15%,2020-05-29,2019-12-10,171
18,SPXW200529P02800000,2019-12-06 3:45PM EST,2800.0,47.65,51.1,51.9,0.0,-,1,17,20.78%,2020-05-29,2019-12-10,171
19,SPXW200529P02825000,2019-12-09 10:28AM EST,2825.0,52.12,54.9,55.8,0.0,-,1,17,20.42%,2020-05-29,2019-12-10,171
20,SPXW200529P02850000,2019-12-06 3:48PM EST,2850.0,55.56,59.0,59.8,0.0,-,1,438,20.02%,2020-05-29,2019-12-10,171
21,SPXW200529P02890000,2019-12-06 10:07AM EST,2890.0,63.7,66.0,66.8,0.0,-,8,8,19.38%,2020-05-29,2019-12-10,171
22,SPXW200529P02900000,2019-12-09 4:05PM EST,2900.0,69.75,67.8,68.7,0.0,-,31,58,19.23%,2020-05-29,2019-12-10,171
23,SPXW200529P02910000,2019-12-09 2:08PM EST,2910.0,69.62,69.7,70.6,0.0,-,16,22,19.06%,2020-05-29,2019-12-10,171
24,SPXW200529P02930000,2019-12-04 10:46AM EST,2930.0,80.59,73.6,74.5,0.0,-,-,1,18.72%,2020-05-29,2019-12-10,171
25,SPXW200529P02950000,2019-12-09 4:05PM EST,2950.0,79.68,77.7,78.6,0.0,-,34,50,18.37%,2020-05-29,2019-12-10,171
26,SPXW200529P03000000,2019-12-06 3:48PM EST,3000.0,84.12,88.8,89.7,0.0,-,1,2,17.47%,2020-05-29,2019-12-10,171
27,SPXW200529P03020000,2019-12-09 12:04AM EST,3020.0,97.3,93.6,94.5,0.0,-,-,10,17.09%,2020-05-29,2019-12-10,171
28,SPXW200529P03050000,2019-12-02 9:33AM EST,3050.0,99.0,101.4,102.3,0.0,-,-,45,16.52%,2020-05-29,2019-12-10,171
29,SPXW200529P03070000,2019-12-04 10:27AM EST,3070.0,117.24,106.9,107.8,0.0,-,-,3,16.12%,2020-05-29,2019-12-10,171
30,SPXW200529P03110000,2019-12-04 10:25AM EST,3110.0,129.6,118.9,119.9,0.0,-,-,60,15.32%,2020-05-29,2019-12-10,171
31,SPXW200529P03120000,2019-12-04 10:25AM EST,3120.0,133.1,122.2,123.2,0.0,-,-,20,15.13%,2020-05-29,2019-12-10,171
32,SPXW200529P03125000,2019-12-04 9:58AM EST,3125.0,134.8,123.9,124.9,0.0,-,-,20,15.03%,2020-05-29,2019-12-10,171
33,SPXW200529P03140000,2019-12-04 10:25AM EST,3140.0,140.4,129.0,130.0,0.0,-,-,20,14.71%,2020-05-29,2019-12-10,171
0,SPX200619P00800000,2019-12-09 2:15PM EST,800.0,0.15,0.05,0.2,0.0,-,35,465,58.79%,2020-06-19,2019-12-10,192
1,SPX200619P01000000,2019-12-06 12:37PM EST,1000.0,0.2,0.15,0.3,0.0,-,5,4193,51.81%,2020-06-19,2019-12-10,192
2,SPX200619P01100000,2019-12-09 2:39PM EST,1100.0,0.35,0.2,0.4,0.0,-,66,4316,50.15%,2020-06-19,2019-12-10,192
3,SPX200619P01150000,2019-12-09 2:12PM EST,1150.0,0.4,0.25,0.45,0.0,-,3,2226,48.63%,2020-06-19,2019-12-10,192
4,SPX200619P01200000,2019-12-09 2:15PM EST,1200.0,0.45,0.3,0.5,0.0,-,35,861,47.14%,2020-06-19,2019-12-10,192
5,SPX200619P01225000,2019-10-22 2:10PM EST,1225.0,0.67,0.25,0.45,0.0,-,800,2378,45.70%,2020-06-19,2019-12-10,192
6,SPX200619P01250000,2019-11-19 2:32PM EST,1250.0,0.4,0.35,0.6,0.0,-,40,2072,46.05%,2020-06-19,2019-12-10,192
7,SPX200619P01300000,2019-10-15 10:02AM EST,1300.0,1.0,0.35,0.55,0.0,-,29,1857,43.80%,2020-06-19,2019-12-10,192
8,SPX200619P01325000,2019-10-04 2:18PM EST,1325.0,1.4,0.55,0.75,0.0,-,8,8,44.26%,2020-06-19,2019-12-10,192
9,SPX200619P01350000,2019-10-02 1:40PM EST,1350.0,1.8,0.6,0.8,0.0,-,200,1061,43.65%,2020-06-19,2019-12-10,192
10,SPX200619P01375000,2019-10-08 10:40AM EST,1375.0,1.9,0.6,0.8,0.0,-,400,2100,42.75%,2020-06-19,2019-12-10,192
11,SPX200619P01400000,2019-10-09 1:55PM EST,1400.0,1.95,0.65,0.85,0.0,-,551,4313,42.14%,2020-06-19,2019-12-10,192
12,SPX200619P01425000,2019-10-09 8:30AM EST,1425.0,1.9,0.7,0.9,0.0,-,273,724,41.53%,2020-06-19,2019-12-10,192
13,SPX200619P01450000,2019-11-18 10:38AM EST,1450.0,0.7,0.65,0.9,0.0,-,1080,2297,40.67%,2020-06-19,2019-12-10,192
14,SPX200619P01475000,2019-12-03 10:42AM EST,1475.0,0.94,0.7,0.9,0.0,-,405,1158,39.82%,2020-06-19,2019-12-10,192
15,SPX200619P01500000,2019-12-10 11:27AM EST,1500.0,0.9,0.8,0.95,0.0,-,1,22913,39.22%,2020-06-19,2019-12-10,192
16,SPX200619P01525000,2019-12-03 10:42AM EST,1525.0,1.09,0.85,1.05,0.0,-,405,1297,38.83%,2020-06-19,2019-12-10,192
17,SPX200619P01550000,2019-12-04 10:42AM EST,1550.0,0.97,0.9,1.1,0.0,-,65,586,38.21%,2020-06-19,2019-12-10,192
18,SPX200619P01575000,2019-12-09 9:30AM EST,1575.0,0.93,0.95,1.15,0.0,-,10,2392,37.59%,2020-06-19,2019-12-10,192
19,SPX200619P01600000,2019-12-04 10:42AM EST,1600.0,1.12,1.05,1.2,0.0,-,65,4346,36.97%,2020-06-19,2019-12-10,192
20,SPX200619P01625000,2019-12-09 9:30AM EST,1625.0,1.08,1.15,1.25,0.0,-,10,4591,36.35%,2020-06-19,2019-12-10,192
21,SPX200619P01650000,2019-11-18 12:17PM EST,1650.0,1.2,1.2,1.35,0.0,-,8,2564,35.89%,2020-06-19,2019-12-10,192
22,SPX200619P01675000,2019-11-18 10:38AM EST,1675.0,1.35,1.3,1.45,0.0,-,696,5434,35.41%,2020-06-19,2019-12-10,192
23,SPX200619P01700000,2019-11-21 11:53AM EST,1700.0,1.55,1.4,1.55,0.0,-,1650,14405,34.92%,2020-06-19,2019-12-10,192
24,SPX200619P01725000,2019-11-20 12:01PM EST,1725.0,1.67,1.5,1.7,0.0,-,30,2969,34.55%,2020-06-19,2019-12-10,192
25,SPX200619P01750000,2019-11-29 1:12PM EST,1750.0,1.65,1.65,1.8,0.0,-,300,3401,34.02%,2020-06-19,2019-12-10,192
26,SPX200619P01775000,2019-12-02 12:16PM EST,1775.0,1.72,1.8,2.0,0.0,-,26,4973,33.72%,2020-06-19,2019-12-10,192
27,SPX200619P01800000,2019-12-10 12:39PM EST,1800.0,2.14,1.95,2.15,-0.11,-4.89%,150,18624,33.27%,2020-06-19,2019-12-10,192
28,SPX200619P01825000,2019-12-10 4:01PM EST,1825.0,2.25,2.15,2.35,-0.06,-2.60%,43,2932,32.90%,2020-06-19,2019-12-10,192
29,SPX200619P01850000,2019-11-15 11:21AM EST,1850.0,2.36,2.3,2.55,0.0,-,300,7040,32.50%,2020-06-19,2019-12-10,192
30,SPX200619P01875000,2019-11-29 1:12PM EST,1875.0,2.45,2.55,2.8,0.0,-,300,3701,32.17%,2020-06-19,2019-12-10,192
31,SPX200619P01900000,2019-12-10 4:01PM EST,1900.0,3.0,2.8,3.1,0.3,+11.11%,43,31981,31.87%,2020-06-19,2019-12-10,192
32,SPX200619P01925000,2019-12-06 10:14AM EST,1925.0,2.77,3.0,3.4,0.0,-,8,2448,31.54%,2020-06-19,2019-12-10,192
33,SPX200619P01950000,2019-12-06 10:55AM EST,1950.0,3.07,3.4,3.7,0.0,-,8,6853,31.18%,2020-06-19,2019-12-10,192
34,SPX200619P01975000,2019-11-29 1:12PM EST,1975.0,3.6,3.7,4.0,0.0,-,300,5300,30.80%,2020-06-19,2019-12-10,192
35,SPX200619P02000000,2019-12-10 12:39PM EST,2000.0,4.44,4.1,4.4,0.54,+13.85%,475,26776,30.49%,2020-06-19,2019-12-10,192
36,SPX200619P02025000,2019-11-25 9:41AM EST,2025.0,4.4,4.5,4.8,0.0,-,2,1738,30.16%,2020-06-19,2019-12-10,192
37,SPX200619P02050000,2019-12-09 9:38AM EST,2050.0,4.5,4.9,5.3,0.0,-,8,4303,29.89%,2020-06-19,2019-12-10,192
38,SPX200619P02075000,2019-12-10 3:51PM EST,2075.0,5.8,5.4,5.8,0.95,+19.59%,208,4917,29.58%,2020-06-19,2019-12-10,192
39,SPX200619P02100000,2019-12-09 4:12PM EST,2100.0,6.4,6.0,6.3,0.0,-,60,33316,29.24%,2020-06-19,2019-12-10,192
40,SPX200619P02125000,2019-12-10 4:07PM EST,2125.0,6.85,6.6,6.9,-0.2,-2.84%,34,3817,28.94%,2020-06-19,2019-12-10,192
41,SPX200619P02150000,2019-12-09 10:37AM EST,2150.0,6.8,7.2,7.6,0.0,-,12,4444,28.68%,2020-06-19,2019-12-10,192
42,SPX200619P02175000,2019-12-09 3:42PM EST,2175.0,8.05,7.9,8.3,0.0,-,20,5793,28.38%,2020-06-19,2019-12-10,192
43,SPX200619P02200000,2019-12-10 3:34PM EST,2200.0,9.31,8.7,9.0,0.91,+10.83%,344,18905,28.05%,2020-06-19,2019-12-10,192
44,SPX200619P02225000,2019-12-09 9:31AM EST,2225.0,8.65,9.5,9.9,0.0,-,2,5741,27.80%,2020-06-19,2019-12-10,192
45,SPX200619P02250000,2019-12-10 4:28PM EST,2250.0,10.6,10.4,10.8,0.2,+1.92%,700,11265,27.51%,2020-06-19,2019-12-10,192
46,SPX200619P02275000,2019-12-09 10:17AM EST,2275.0,10.52,11.4,11.7,0.0,-,1,1791,27.18%,2020-06-19,2019-12-10,192
47,SPX200619P02300000,2019-12-09 4:01PM EST,2300.0,12.8,12.4,12.8,-0.15,-1.16%,4,26872,26.92%,2020-06-19,2019-12-10,192
48,SPX200619P02325000,2019-12-09 2:11PM EST,2325.0,13.55,13.5,13.9,0.0,-,140,6421,26.62%,2020-06-19,2019-12-10,192
49,SPX200619P02350000,2019-12-10 10:31AM EST,2350.0,14.53,14.7,15.1,0.63,+4.53%,20,18551,26.32%,2020-06-19,2019-12-10,192
50,SPX200619P02375000,2019-12-10 3:34PM EST,2375.0,16.86,16.0,16.4,0.09,+0.54%,40,5156,26.03%,2020-06-19,2019-12-10,192
51,SPX200619P02400000,2019-12-10 3:32PM EST,2400.0,18.21,17.4,17.8,1.31,+7.75%,62,28346,25.74%,2020-06-19,2019-12-10,192
52,SPX200619P02425000,2019-12-10 1:56PM EST,2425.0,19.2,18.9,19.4,1.15,+6.37%,2,2889,25.47%,2020-06-19,2019-12-10,192
53,SPX200619P02450000,2019-12-06 10:47AM EST,2450.0,19.4,20.5,21.0,0.0,-,1,18094,25.17%,2020-06-19,2019-12-10,192
54,SPX200619P02475000,2019-12-10 3:34PM EST,2475.0,23.35,22.2,22.7,1.05,+4.71%,440,12767,24.87%,2020-06-19,2019-12-10,192
55,SPX200619P02500000,2019-12-10 3:32PM EST,2500.0,25.09,24.0,24.5,1.55,+6.58%,692,34240,24.55%,2020-06-19,2019-12-10,192
56,SPX200619P02525000,2019-12-10 10:55AM EST,2525.0,25.9,26.0,26.6,-1.24,-4.57%,36,5586,24.28%,2020-06-19,2019-12-10,192
57,SPX200619P02550000,2019-12-10 8:26AM EST,2550.0,29.7,28.2,28.7,3.7,+14.23%,18,11901,23.98%,2020-06-19,2019-12-10,192
58,SPX200619P02575000,2019-12-10 2:49PM EST,2575.0,30.9,30.4,31.0,1.1,+3.69%,6,7831,23.68%,2020-06-19,2019-12-10,192
59,SPX200619P02600000,2019-12-10 4:05PM EST,2600.0,33.43,32.9,33.4,1.63,+5.13%,285,21234,23.37%,2020-06-19,2019-12-10,192
60,SPX200619P02625000,2019-12-10 12:04PM EST,2625.0,35.6,35.4,36.0,2.9,+8.87%,1,6175,23.06%,2020-06-19,2019-12-10,192
61,SPX200619P02650000,2019-12-10 3:23PM EST,2650.0,38.97,38.1,38.8,2.89,+8.01%,1351,21507,22.76%,2020-06-19,2019-12-10,192
62,SPX200619P02675000,2019-12-10 4:08PM EST,2675.0,41.9,41.0,41.7,-0.52,-1.23%,147,5164,22.43%,2020-06-19,2019-12-10,192
63,SPX200619P02700000,2019-12-10 4:07PM EST,2700.0,44.75,44.1,44.8,-0.78,-1.71%,790,33579,22.11%,2020-06-19,2019-12-10,192
64,SPX200619P02725000,2019-12-10 4:05PM EST,2725.0,48.13,47.4,48.1,1.63,+3.51%,266,9639,21.78%,2020-06-19,2019-12-10,192
65,SPX200619P02750000,2019-12-10 3:57PM EST,2750.0,52.1,50.9,51.6,2.1,+4.20%,1590,22770,21.45%,2020-06-19,2019-12-10,192
66,SPX200619P02775000,2019-12-10 12:07PM EST,2775.0,54.6,54.5,55.2,0.6,+1.11%,1008,29535,21.10%,2020-06-19,2019-12-10,192
67,SPX200619P02800000,2019-12-10 3:34PM EST,2800.0,60.53,58.3,59.1,2.93,+5.09%,484,53222,20.75%,2020-06-19,2019-12-10,192
68,SPX200619P02825000,2019-12-10 12:52PM EST,2825.0,63.4,62.4,63.1,1.85,+3.01%,221,9218,20.37%,2020-06-19,2019-12-10,192
69,SPX200619P02850000,2019-12-10 3:34PM EST,2850.0,69.08,66.7,67.4,2.38,+3.57%,226,22410,20.00%,2020-06-19,2019-12-10,192
70,SPX200619P02875000,2019-12-10 3:41PM EST,2875.0,73.2,71.2,72.0,0.01,+0.01%,49,6318,19.63%,2020-06-19,2019-12-10,192
71,SPX200619P02900000,2019-12-10 4:07PM EST,2900.0,76.8,76.0,76.8,-0.93,-1.20%,531,27403,19.24%,2020-06-19,2019-12-10,192
72,SPX200619P02925000,2019-12-10 2:48PM EST,2925.0,81.08,81.0,81.8,4.08,+5.30%,38,7958,18.84%,2020-06-19,2019-12-10,192
73,SPX200619P02950000,2019-12-10 3:39PM EST,2950.0,87.4,86.3,87.1,4.3,+5.17%,549,14803,18.42%,2020-06-19,2019-12-10,192
74,SPX200619P02975000,2019-12-10 1:22PM EST,2975.0,91.53,91.9,92.7,4.67,+5.38%,149,5596,18.00%,2020-06-19,2019-12-10,192
75,SPX200619P03000000,2019-12-10 3:49PM EST,3000.0,99.4,97.8,98.7,1.95,+2.00%,230,27006,17.57%,2020-06-19,2019-12-10,192
76,SPX200619P03025000,2019-12-06 2:29PM EST,3025.0,98.9,104.0,104.9,0.0,-,1,3353,17.11%,2020-06-19,2019-12-10,192
77,SPX200619P03050000,2019-12-09 10:11AM EST,3050.0,111.9,110.7,111.6,6.37,+6.04%,5,7439,16.66%,2020-06-19,2019-12-10,192
78,SPX200619P03075000,2019-12-06 1:35PM EST,3075.0,112.0,117.7,118.7,0.0,-,1,5511,16.20%,2020-06-19,2019-12-10,192
79,SPX200619P03100000,2019-12-10 10:47AM EST,3100.0,123.2,125.3,126.3,-0.18,-0.15%,91,11189,15.72%,2020-06-19,2019-12-10,192
80,SPX200619P03125000,2019-12-09 10:30AM EST,3125.0,128.02,133.4,134.4,0.0,-,451,3604,15.24%,2020-06-19,2019-12-10,192
81,SPX200619P03150000,2019-12-10 3:52PM EST,3150.0,145.1,142.2,143.2,0.9,+0.62%,1703,4109,14.75%,2020-06-19,2019-12-10,192
82,SPX200619P03175000,2019-12-09 10:58AM EST,3175.0,145.5,151.6,152.6,0.0,-,375,821,14.25%,2020-06-19,2019-12-10,192
83,SPX200619P03200000,2019-12-10 3:49PM EST,3200.0,164.1,161.8,162.9,6.13,+3.88%,1,4341,13.77%,2020-06-19,2019-12-10,192
84,SPX200619P03225000,2019-12-04 10:52AM EST,3225.0,184.92,172.9,174.0,0.0,-,1,13,13.27%,2020-06-19,2019-12-10,192
85,SPX200619P03250000,2019-12-05 3:56PM EST,3250.0,198.56,185.0,186.1,0.0,-,1,1005,12.79%,2020-06-19,2019-12-10,192
86,SPX200619P03275000,2019-11-27 12:55PM EST,3275.0,188.4,198.2,199.3,0.0,-,1000,1030,12.31%,2020-06-19,2019-12-10,192
87,SPX200619P03300000,2019-12-10 2:59PM EST,3300.0,212.1,212.6,213.7,-12.9,-5.73%,50,1067,11.85%,2020-06-19,2019-12-10,192
88,SPX200619P03325000,2019-12-02 3:55PM EST,3325.0,244.1,228.2,229.3,0.0,-,10,10,11.40%,2020-06-19,2019-12-10,192
89,SPX200619P03350000,2019-11-15 3:46PM EST,3350.0,261.68,242.0,248.6,0.0,-,40,101,11.33%,2020-06-19,2019-12-10,192
90,SPX200619P03400000,2019-11-25 4:10PM EST,3400.0,285.03,279.1,285.9,0.0,-,3,33,10.60%,2020-06-19,2019-12-10,192
91,SPX200619P03425000,2019-11-27 3:17PM EST,3425.0,287.12,299.3,309.5,0.0,-,12,12,10.95%,2020-06-19,2019-12-10,192
92,SPX200619P03450000,2019-11-27 3:17PM EST,3450.0,307.97,320.4,327.5,0.0,-,12,12,9.98%,2020-06-19,2019-12-10,192
93,SPX200619P03500000,2019-12-09 10:04AM EST,3500.0,356.7,364.7,372.0,0.0,-,1,216,9.29%,2020-06-19,2019-12-10,192
94,SPX200619P03600000,2019-10-20 11:11PM EST,3600.0,592.7,482.6,490.2,0.0,-,104,105,16.17%,2020-06-19,2019-12-10,192
95,SPX200619P03700000,2019-11-25 11:24AM EST,3700.0,566.01,553.4,567.3,0.0,-,-,0,6.79%,2020-06-19,2019-12-10,192
96,SPX200619P04000000,2019-10-18 11:18AM EST,4000.0,1006.71,874.1,887.1,0.0,-,2,2,23.26%,2020-06-19,2019-12-10,192
97,SPX200619P04200000,2019-08-22 8:33AM EST,4200.0,1245.62,1188.2,1192.5,0.0,-,20,20,45.88%,2020-06-19,2019-12-10,192
0,SPXW200630P01200000,2019-12-04 12:36PM EST,1200.0,0.4,0.35,0.6,0.0,-,15,5270,46.67%,2020-06-30,2019-12-10,203
1,SPXW200630P01300000,2019-11-07 2:45PM EST,1300.0,0.58,0.45,0.7,0.0,-,100,932,43.64%,2020-06-30,2019-12-10,203
2,SPXW200630P01350000,2019-11-21 1:53PM EST,1350.0,0.64,0.55,0.8,0.0,-,6,12,42.46%,2020-06-30,2019-12-10,203
3,SPXW200630P01400000,2019-11-21 1:54PM EST,1400.0,0.77,0.65,0.9,0.0,-,4,16,41.24%,2020-06-30,2019-12-10,203
4,SPXW200630P01450000,2019-11-05 10:19AM EST,1450.0,1.0,0.7,0.95,0.0,-,-,1,39.79%,2020-06-30,2019-12-10,203
5,SPXW200630P01475000,2019-09-23 1:34PM EST,1475.0,1.95,1.2,1.55,0.0,-,-,10,41.19%,2020-06-30,2019-12-10,203
6,SPXW200630P01500000,2019-12-02 9:41AM EST,1500.0,1.0,0.9,1.15,0.0,-,3,30,38.97%,2020-06-30,2019-12-10,203
7,SPXW200630P01525000,2019-10-04 1:01PM EST,1525.0,2.95,1.1,1.45,0.0,-,-,1,39.19%,2020-06-30,2019-12-10,203
8,SPXW200630P01550000,2019-11-21 1:54PM EST,1550.0,1.09,1.0,1.25,0.0,-,2,352,37.71%,2020-06-30,2019-12-10,203
9,SPXW200630P01575000,2019-11-01 1:08PM EST,1575.0,1.48,0.95,1.2,0.0,-,22,106,36.74%,2020-06-30,2019-12-10,203
10,SPXW200630P01600000,2019-12-09 3:38PM EST,1600.0,1.3,1.15,1.45,0.0,-,1,2505,36.76%,2020-06-30,2019-12-10,203
11,SPXW200630P01625000,2019-12-10 2:38PM EST,1625.0,1.3,1.25,1.5,-3.1,-70.45%,10,30,36.12%,2020-06-30,2019-12-10,203
12,SPXW200630P01650000,2019-12-09 1:10PM EST,1650.0,1.4,1.35,1.6,0.0,-,10,62,35.63%,2020-06-30,2019-12-10,203
13,SPXW200630P01700000,2019-12-05 3:02PM EST,1700.0,1.55,1.6,1.85,0.0,-,10,0,34.72%,2020-06-30,2019-12-10,203
14,SPXW200630P01725000,2019-08-26 12:16PM EST,1725.0,7.4,5.3,6.0,0.0,-,-,10,40.08%,2020-06-30,2019-12-10,203
15,SPXW200630P01750000,2019-12-06 3:40PM EST,1750.0,1.7,1.85,2.15,0.0,-,11,52,33.85%,2020-06-30,2019-12-10,203
16,SPXW200630P01775000,2019-08-26 1:49PM EST,1775.0,9.2,6.3,7.0,0.0,-,-,10,39.34%,2020-06-30,2019-12-10,203
17,SPXW200630P01800000,2019-12-02 10:46AM EST,1800.0,2.25,2.2,2.5,0.0,-,1,21,33.01%,2020-06-30,2019-12-10,203
18,SPXW200630P01825000,2019-09-15 11:11PM EST,1825.0,6.2,4.9,5.5,0.0,-,-,20,36.19%,2020-06-30,2019-12-10,203
19,SPXW200630P01850000,2019-08-22 9:52AM EST,1850.0,9.9,7.8,8.3,0.0,-,10,11,37.89%,2020-06-30,2019-12-10,203
20,SPXW200630P01875000,2019-12-10 9:42AM EST,1875.0,3.3,2.85,3.2,0.1,+3.12%,10,123,31.88%,2020-06-30,2019-12-10,203
21,SPXW200630P01900000,2019-12-03 10:12AM EST,1900.0,4.2,3.1,3.5,0.0,-,20,573,31.55%,2020-06-30,2019-12-10,203
22,SPXW200630P01925000,2019-12-06 3:27PM EST,1925.0,3.1,3.4,3.8,0.0,-,10,659,31.19%,2020-06-30,2019-12-10,203
23,SPXW200630P01950000,2019-12-09 3:44PM EST,1950.0,4.0,3.8,4.2,0.0,-,20,20,30.91%,2020-06-30,2019-12-10,203
24,SPXW200630P01975000,2019-12-09 10:19AM EST,1975.0,4.0,4.1,4.5,0.0,-,25,48,30.50%,2020-06-30,2019-12-10,203
25,SPXW200630P02000000,2019-12-04 2:13PM EST,2000.0,4.6,4.6,5.0,0.0,-,2,513,30.26%,2020-06-30,2019-12-10,203
26,SPXW200630P02025000,2019-12-03 11:48AM EST,2025.0,6.1,5.0,5.4,0.0,-,32,3030,29.90%,2020-06-30,2019-12-10,203
27,SPXW200630P02050000,2019-12-10 3:33PM EST,2050.0,5.87,5.5,5.9,0.37,+6.73%,4,408,29.59%,2020-06-30,2019-12-10,203
28,SPXW200630P02075000,2019-12-04 1:50PM EST,2075.0,6.21,6.1,6.5,0.0,-,1,1236,29.33%,2020-06-30,2019-12-10,203
29,SPXW200630P02100000,2019-11-26 1:05PM EST,2100.0,6.26,6.7,7.1,0.0,-,8,1181,29.03%,2020-06-30,2019-12-10,203
30,SPXW200630P02125000,2019-12-09 1:27PM EST,2125.0,7.3,7.3,7.8,0.0,-,140,418,28.77%,2020-06-30,2019-12-10,203
31,SPXW200630P02150000,2019-11-22 10:27AM EST,2150.0,9.2,8.0,8.5,0.0,-,10,148,28.47%,2020-06-30,2019-12-10,203
32,SPXW200630P02175000,2019-11-22 10:28AM EST,2175.0,10.2,8.8,9.3,0.0,-,1,576,28.20%,2020-06-30,2019-12-10,203
33,SPXW200630P02200000,2019-12-05 2:09PM EST,2200.0,9.86,9.6,10.1,0.0,-,4,603,27.90%,2020-06-30,2019-12-10,203
34,SPXW200630P02225000,2019-12-06 12:08PM EST,2225.0,9.47,10.5,11.0,0.0,-,4,140,27.61%,2020-06-30,2019-12-10,203
35,SPXW200630P02250000,2019-12-09 3:39PM EST,2250.0,11.6,11.4,12.0,0.0,-,11,137,27.34%,2020-06-30,2019-12-10,203
36,SPXW200630P02275000,2019-12-05 4:12PM EST,2275.0,13.0,12.5,13.0,0.0,-,1,77,27.03%,2020-06-30,2019-12-10,203
37,SPXW200630P02300000,2019-11-26 1:05PM EST,2300.0,13.01,13.6,14.1,0.0,-,10,661,26.74%,2020-06-30,2019-12-10,203
38,SPXW200630P02325000,2019-09-25 8:32AM EST,2325.0,37.8,23.4,24.0,0.0,-,1,0,29.46%,2020-06-30,2019-12-10,203
39,SPXW200630P02350000,2019-12-03 1:59PM EST,2350.0,20.2,16.0,16.6,0.0,-,9,261,26.16%,2020-06-30,2019-12-10,203
40,SPXW200630P02375000,2019-12-05 3:04PM EST,2375.0,18.3,17.4,18.0,0.0,-,6,298,25.88%,2020-06-30,2019-12-10,203
41,SPXW200630P02400000,2019-12-05 2:09PM EST,2400.0,17.6,18.9,19.5,0.0,-,1,616,25.60%,2020-06-30,2019-12-10,203
42,SPXW200630P02425000,2019-12-04 2:35PM EST,2425.0,21.8,20.5,21.1,0.0,-,18,147,25.31%,2020-06-30,2019-12-10,203
43,SPXW200630P02450000,2019-11-14 11:27AM EST,2450.0,24.3,22.2,22.8,0.0,-,10,521,25.01%,2020-06-30,2019-12-10,203
